Unix Time,Env,Experiment,Step,Value
1734400841.725972,LBF,exp_3,25,3.6666666666666665
1734400850.8248615,LBF,exp_3,26,1.6666666666666667
1734400859.254876,LBF,exp_3,27,3.0
1734400867.4759226,LBF,exp_3,28,2.3333333333333335
1734400876.0496953,LBF,exp_3,29,3.0
1734400884.8617976,LBF,exp_3,30,2.0
1734400893.2263896,LBF,exp_3,31,3.0
1734400902.386682,LBF,exp_3,32,0.6666666666666666
1734400910.7787797,LBF,exp_3,33,3.0
1734400919.6896162,LBF,exp_3,34,2.0
1734400928.412258,LBF,exp_3,35,0.3333333333333333
1734400937.719277,LBF,exp_3,36,0.0
1734400946.4552228,LBF,exp_3,37,1.0
1734400954.885561,LBF,exp_3,38,2.0
1734400964.0069478,LBF,exp_3,39,2.6666666666666665
1734400972.5077116,LBF,exp_3,40,1.3333333333333333
1734400980.9247725,LBF,exp_4,0,0.0
1734400990.2667177,LBF,exp_4,1,0.0
1734401000.255812,LBF,exp_4,2,0.0
1734401008.8482542,LBF,exp_4,3,2.0
1734401017.5748167,LBF,exp_4,4,2.6666666666666665
1734401026.4194736,LBF,exp_4,5,1.0
1734401035.1730008,LBF,exp_4,6,2.0
1734401044.35666,LBF,exp_4,7,1.0
1734401053.5730932,LBF,exp_4,8,2.6666666666666665
1734401062.2689524,LBF,exp_4,9,2.0
1734401070.9809442,LBF,exp_4,10,2.0
1734401079.6673477,LBF,exp_4,11,1.3333333333333333
1734401088.659466,LBF,exp_4,12,1.0
1734401097.7222877,LBF,exp_4,13,2.0
1734401106.6837192,LBF,exp_4,14,2.0
1734401115.2484705,LBF,exp_4,15,2.6666666666666665
1734401124.345597,LBF,exp_4,16,1.0
1734401132.950918,LBF,exp_4,17,0.0
1734401141.796259,LBF,exp_4,18,2.0
1734401150.5815666,LBF,exp_4,19,0.0
1734401159.4723709,LBF,exp_4,20,0.3333333333333333
1734401168.0240092,LBF,exp_4,21,2.6666666666666665
1734401176.8052146,LBF,exp_4,22,2.6666666666666665
1734401185.7684925,LBF,exp_4,23,1.3333333333333333
1734401195.0600743,LBF,exp_4,24,1.0
1734401204.1949034,LBF,exp_4,25,1.0
1734401213.0175674,LBF,exp_4,26,1.0
1734401221.7584536,LBF,exp_4,27,1.0
1734401230.7300398,LBF,exp_4,28,1.0
1734401239.521408,LBF,exp_4,29,1.6666666666666667
1734401248.4205987,LBF,exp_4,30,3.0
1734401256.9782612,LBF,exp_4,31,0.0
1734401265.752182,LBF,exp_4,32,1.0
1734401274.2049584,LBF,exp_4,33,1.0
1734401283.214632,LBF,exp_4,34,1.0
1734401291.6706367,LBF,exp_4,35,2.0
1734401300.4977732,LBF,exp_4,36,1.0
1734401309.1752486,LBF,exp_4,37,2.0
1734401317.5689833,LBF,exp_4,38,2.3333333333333335
1734401325.8881364,LBF,exp_4,39,2.3333333333333335
1734401334.9203455,LBF,exp_4,40,2.0
1734401343.8610413,LBF,exp_5,0,0.0
1734401353.1783686,LBF,exp_5,1,0.0
1734401362.5346177,LBF,exp_5,2,1.0
1734401371.7846646,LBF,exp_5,3,1.0
1734401380.8769298,LBF,exp_5,4,2.0
1734401389.4802287,LBF,exp_5,5,1.3333333333333333
1734401397.6133616,LBF,exp_5,6,3.6666666666666665
1734401406.237213,LBF,exp_5,7,3.6666666666666665
1734401415.464364,LBF,exp_5,8,0.0
1734401424.1717005,LBF,exp_5,9,1.0
1734401432.7805905,LBF,exp_5,10,1.0
1734401441.3103573,LBF,exp_5,11,2.0
1734401450.1469347,LBF,exp_5,12,2.0
1734401458.742382,LBF,exp_5,13,0.0
1734401467.364203,LBF,exp_5,14,1.0
1734401475.8162434,LBF,exp_5,15,2.0
1734401484.6653209,LBF,exp_5,16,2.3333333333333335
1734401493.8345358,LBF,exp_5,17,3.0
1734401503.0720973,LBF,exp_5,18,3.6666666666666665
1734401511.7587776,LBF,exp_5,19,2.6666666666666665
1734401520.8082602,LBF,exp_5,20,1.0
1734401529.5186224,LBF,exp_5,21,1.0
1734401538.1144414,LBF,exp_5,22,1.3333333333333333
1734401546.8762846,LBF,exp_5,23,0.0
1734401555.2242508,LBF,exp_5,24,1.3333333333333333
1734401563.6289287,LBF,exp_5,25,2.0
1734401572.6838925,LBF,exp_5,26,2.3333333333333335
1734401581.114836,LBF,exp_5,27,1.3333333333333333
1734401589.6116004,LBF,exp_5,28,2.0
1734401598.5161386,LBF,exp_5,29,0.0
1734401607.172009,LBF,exp_5,30,0.0
1734401615.961157,LBF,exp_5,31,0.0
1734401624.4393163,LBF,exp_5,32,1.0
1734401633.5453665,LBF,exp_5,33,0.3333333333333333
1734401642.0731568,LBF,exp_5,34,0.3333333333333333
1734401650.462417,LBF,exp_5,35,3.0
1734401658.805475,LBF,exp_5,36,2.0
1734401667.544747,LBF,exp_5,37,1.0
1734401675.9488819,LBF,exp_5,38,3.0
1734401684.7219448,LBF,exp_5,39,4.0
1734401693.1137967,LBF,exp_5,40,2.6666666666666665
1734401701.5520456,LBF,exp_6,0,0.0
1734401710.7560236,LBF,exp_6,1,0.0
1734401719.8550763,LBF,exp_6,2,2.0
1734401728.607886,LBF,exp_6,3,0.0
1734401737.7288163,LBF,exp_6,4,0.0
1734401746.587161,LBF,exp_6,5,2.0
1734401755.1699028,LBF,exp_6,6,1.3333333333333333
1734401763.62763,LBF,exp_6,7,2.0
1734401772.296457,LBF,exp_6,8,0.0
1734401780.8903956,LBF,exp_6,9,3.0
1734401789.6379278,LBF,exp_6,10,1.3333333333333333
1734401799.1361005,LBF,exp_6,11,1.0
1734401807.2418654,LBF,exp_6,12,3.6666666666666665
1734401816.1817474,LBF,exp_6,13,2.0
1734401824.8710935,LBF,exp_6,14,1.0
1734401833.5919535,LBF,exp_6,15,1.0
1734401841.7524471,LBF,exp_6,16,3.0
1734401850.3970134,LBF,exp_6,17,3.0
1734401858.811074,LBF,exp_6,18,3.0
1734401867.3144236,LBF,exp_6,19,2.6666666666666665
1734401876.1739342,LBF,exp_6,20,2.0
1734401884.6170688,LBF,exp_6,21,2.0
1734401893.4986937,LBF,exp_6,22,1.3333333333333333
1734401902.5060434,LBF,exp_6,23,1.0
1734401911.3584085,LBF,exp_6,24,1.0
1734401920.2793236,LBF,exp_6,25,2.6666666666666665
1734401929.040628,LBF,exp_6,26,2.0
1734401937.3937485,LBF,exp_6,27,1.6666666666666667
1734401946.0839744,LBF,exp_6,28,0.0
1734401954.6130505,LBF,exp_6,29,2.0
1734401962.782606,LBF,exp_6,30,3.0
1734401971.7697299,LBF,exp_6,31,1.0
1734401980.5212665,LBF,exp_6,32,1.3333333333333333
1734401988.6342232,LBF,exp_6,33,3.6666666666666665
1734401997.0813403,LBF,exp_6,34,2.0
1734402006.0306902,LBF,exp_6,35,2.0
1734402015.2341526,LBF,exp_6,36,1.0
1734402024.165871,LBF,exp_6,37,1.0
1734402032.5032837,LBF,exp_6,38,2.0
1734402041.7202227,LBF,exp_6,39,3.0
1734402050.2163062,LBF,exp_6,40,0.3333333333333333
1734402059.0933352,LBF,exp_7,0,0.0
1734402068.1630673,LBF,exp_7,1,0.0
1734402077.69408,LBF,exp_7,2,0.0
1734402086.5317996,LBF,exp_7,3,2.0
1734402095.3347175,LBF,exp_7,4,2.0
1734402103.6820598,LBF,exp_7,5,2.0
1734402112.2891238,LBF,exp_7,6,2.0
1734402120.4295921,LBF,exp_7,7,1.3333333333333333
1734402129.0062933,LBF,exp_7,8,1.0
1734402137.2370098,LBF,exp_7,9,2.0
1734402145.3374357,LBF,exp_7,10,3.0
1734402154.165732,LBF,exp_7,11,0.0
1734402163.4769847,LBF,exp_7,12,1.6666666666666667
1734402172.1642475,LBF,exp_7,13,1.0
1734402180.6036055,LBF,exp_7,14,2.6666666666666665
1734402189.0734522,LBF,exp_7,15,2.0
1734402197.7094839,LBF,exp_7,16,2.6666666666666665
1734402206.6304336,LBF,exp_7,17,2.0
1734402216.0267024,LBF,exp_7,18,1.0
1734402224.3719745,LBF,exp_7,19,3.0
1734402232.9071937,LBF,exp_7,20,2.0
1734402241.2774866,LBF,exp_7,21,3.0
1734402250.3140728,LBF,exp_7,22,1.0
1734402258.811594,LBF,exp_7,23,2.0
1734402267.3915367,LBF,exp_7,24,1.0
1734402276.130272,LBF,exp_7,25,3.0
1734402285.017648,LBF,exp_7,26,0.0
1734402294.391322,LBF,exp_7,27,1.3333333333333333
1734402303.30557,LBF,exp_7,28,2.3333333333333335
1734402312.0024197,LBF,exp_7,29,2.0
1734402320.408537,LBF,exp_7,30,2.0
1734402328.7564301,LBF,exp_7,31,2.0
1734402336.9439304,LBF,exp_7,32,2.3333333333333335
1734402345.9870489,LBF,exp_7,33,1.3333333333333333
1734402354.8201652,LBF,exp_7,34,2.0
1734402363.9629333,LBF,exp_7,35,3.0
1734402372.3537512,LBF,exp_7,36,3.0
1734402381.4352024,LBF,exp_7,37,3.0
1734402390.128996,LBF,exp_7,38,1.0
1734402398.545071,LBF,exp_7,39,1.0
1734402407.6126957,LBF,exp_7,40,1.0
1734402416.38046,LBF,exp_8,0,0.0
1734402425.734305,LBF,exp_8,1,0.0
1734402434.8766623,LBF,exp_8,2,0.3333333333333333
1734402443.4313796,LBF,exp_8,3,0.3333333333333333
1734402452.4438846,LBF,exp_8,4,1.0
1734402461.1583908,LBF,exp_8,5,2.0
1734402470.4560995,LBF,exp_8,6,1.0
1734402478.7485964,LBF,exp_8,7,2.0
1734402487.3969283,LBF,exp_8,8,1.0
1734402496.4561563,LBF,exp_8,9,1.0
1734402505.4822552,LBF,exp_8,10,1.0
1734402514.7200625,LBF,exp_8,11,3.3333333333333335
1734402523.891356,LBF,exp_8,12,1.0
1734402532.6752775,LBF,exp_8,13,1.0
1734402541.792805,LBF,exp_8,14,0.3333333333333333
1734402550.6574695,LBF,exp_8,15,1.0
1734402559.6915507,LBF,exp_8,16,0.3333333333333333
1734402568.660198,LBF,exp_8,17,2.0
1734402577.5501275,LBF,exp_8,18,3.0
1734402586.0637705,LBF,exp_8,19,2.6666666666666665
1734402594.9787934,LBF,exp_8,20,0.0
1734402604.177268,LBF,exp_8,21,2.0
1734402612.6798701,LBF,exp_8,22,2.0
1734402621.649945,LBF,exp_8,23,3.0
1734402630.8293035,LBF,exp_8,24,1.6666666666666667
1734402639.0738485,LBF,exp_8,25,3.0
1734402648.0272205,LBF,exp_8,26,2.0
1734402657.1721582,LBF,exp_8,27,2.0
1734402666.0738373,LBF,exp_8,28,2.6666666666666665
1734402674.5385795,LBF,exp_8,29,2.0
1734402683.5739615,LBF,exp_8,30,2.0
1734402691.9324908,LBF,exp_8,31,3.6666666666666665
1734402700.8174512,LBF,exp_8,32,1.6666666666666667
1734402709.4436018,LBF,exp_8,33,2.0
1734402718.9504452,LBF,exp_8,34,2.0
1734402727.609405,LBF,exp_8,35,1.0
1734402736.3628075,LBF,exp_8,36,1.0
1734402744.9472141,LBF,exp_8,37,1.3333333333333333
1734402753.7214944,LBF,exp_8,38,0.0
1734402762.593327,LBF,exp_8,39,1.3333333333333333
1734402771.3866558,LBF,exp_8,40,2.0
1734402781.3239245,Coop,exp_1,0,0.0
1734402792.0899174,Coop,exp_1,1,0.0
1734402803.1116483,Coop,exp_1,2,-0.13333333333333333
1734402813.9506025,Coop,exp_1,3,0.3333333333333333
1734402824.789958,Coop,exp_1,4,0.0
1734402835.4529502,Coop,exp_1,5,0.3333333333333333
1734402846.4418106,Coop,exp_1,6,0.0
1734402857.3104093,Coop,exp_1,7,0.3333333333333333
1734402868.0766134,Coop,exp_1,8,-0.06666666666666667
1734402878.8629506,Coop,exp_1,9,-0.13333333333333333
1734402889.622061,Coop,exp_1,10,-0.13333333333333333
1734402900.339258,Coop,exp_1,11,0.0
1734402911.044425,Coop,exp_1,12,0.0
1734402921.7954206,Coop,exp_1,13,-0.06666666666666667
1734402932.3780248,Coop,exp_1,14,0.0
1734402943.0149477,Coop,exp_1,15,0.0
1734402953.7224894,Coop,exp_1,16,0.7999999999999999
1734402964.5134926,Coop,exp_1,17,0.0
1734402975.5413396,Coop,exp_1,18,0.0
1734402986.4043803,Coop,exp_1,19,2.8000000000000003
1734402997.217311,Coop,exp_1,20,1.0666666666666667
1734403008.1063888,Coop,exp_1,21,0.0
1734403018.705111,Coop,exp_1,22,1.5999999999999999
1734403029.4343286,Coop,exp_1,23,1.3999999999999997
1734403040.335021,Coop,exp_1,24,1.3999999999999997
1734403051.0284672,Coop,exp_1,25,1.7333333333333336
1734403061.6576781,Coop,exp_1,26,2.266666666666667
1734403072.4551816,Coop,exp_1,27,2.266666666666666
1734403083.2349231,Coop,exp_1,28,2.733333333333333
1734403093.9154062,Coop,exp_1,29,1.1333333333333335
1734403104.843078,Coop,exp_1,30,1.2000000000000002
1734403115.527265,Coop,exp_1,31,1.8
1734403126.2698393,Coop,exp_1,32,0.7333333333333334
1734403137.0843449,Coop,exp_1,33,2.1333333333333333
1734403147.8324492,Coop,exp_1,34,1.4666666666666668
1734403158.5157368,Coop,exp_1,35,2.533333333333333
1734403169.3920267,Coop,exp_1,36,3.266666666666667
1734403179.999088,Coop,exp_1,37,2.0
1734403191.0547104,Coop,exp_1,38,2.266666666666666
1734403201.6913738,Coop,exp_1,39,1.9333333333333336
1734403212.4267592,Coop,exp_1,40,2.533333333333333
1734403223.00687,Coop,exp_2,0,-0.06666666666666667
1734403233.813559,Coop,exp_2,1,0.19999999999999998
1734403244.4464645,Coop,exp_2,2,0.0
1734403255.2260349,Coop,exp_2,3,0.3333333333333333
1734403266.0648248,Coop,exp_2,4,-0.06666666666666667
1734403276.7188816,Coop,exp_2,5,-0.06666666666666667
1734403287.479184,Coop,exp_2,6,0.26666666666666666
1734403298.405445,Coop,exp_2,7,0.0
1734403309.203158,Coop,exp_2,8,-0.13333333333333333
1734403320.0161343,Coop,exp_2,9,-0.13333333333333333
1734403330.6955075,Coop,exp_2,10,0.19999999999999998
1734403341.2960856,Coop,exp_2,11,-0.7333333333333333
1734403351.9278638,Coop,exp_2,12,-0.06666666666666667
1734403362.693841,Coop,exp_2,13,-0.13333333333333333
1734403373.6503918,Coop,exp_2,14,-0.39999999999999997
1734403384.443407,Coop,exp_2,15,-0.06666666666666667
1734403395.457353,Coop,exp_2,16,0.4666666666666666
1734403406.2285645,Coop,exp_2,17,-0.13333333333333333
1734403416.9735818,Coop,exp_2,18,0.4666666666666666
1734403428.1885228,Coop,exp_2,19,1.850371707708594e-17
1734403439.6139507,Coop,exp_2,20,0.8666666666666668
1734403450.4652503,Coop,exp_2,21,1.6000000000000003
1734403461.339336,Coop,exp_2,22,1.6000000000000003
1734403472.3736513,Coop,exp_2,23,0.7333333333333334
1734403483.215749,Coop,exp_2,24,2.2666666666666666
